CustomerID,Gender,Birthdate,City,State,ZIP,Customer_since,Country,Phone,Churn_date
180460,F,1965-05-31,East Killingly,CT,6243,2012-03-17,US,860-469-xxxx,2018-11-29
178436,M,1992-10-01,Jefferson Valley,NY,10535,2011-02-22,US,914-677-xxxx,
180487,M,1994-09-03,Wappingers Falls,NY,12590,2014-08-22,US,845-525-xxxx,
181664,M,1956-11-07,Rawl,WV,25691,2000-02-20,US,304-672-xxxx,
176531,F,1977-10-05,St Petersburg,FL,33711,2009-06-28,US,727-103-xxxx,
183793,M,1984-01-09,Brillion,WI,54110,2013-12-21,US,920-771-xxxx,
183021,M,1960-11-07,Trenton,TN,38382,2005-05-25,US,731-668-xxxx,2019-04-26
184406,M,1980-07-27,Richardsville,KY,42101,2002-08-01,US,270-697-xxxx,
185283,F,1980-04-09,Good Hope,GA,30641,2007-03-20,US,,
181503,M,1967-11-26,Lempster,NH,3605,2010-02-24,US,603-276-xxxx,
177189,F,1990-08-03,New Chicago,IN,46342,2014-06-18,US,219-394-xxxx,
178378,F,1965-01-29,New Holland,OH,43145,2016-01-30,US,740-793-xxxx,2017-04-09
176049,F,1980-06-27,Cromwell,IA,50842,2009-04-19,US,641-723-xxxx,
180635,F,1954-01-17,Rochester,NH,3839,2008-03-20,US,603-181-xxxx,
181177,F,1984-02-04,Rochester,NY,14673,2010-11-23,US,585-101-xxxx,
184857,F,1962-08-09,Gate City,VA,24251,2010-04-25,US,276-347-xxxx,
180034,F,1950-02-11,High Point,NC,27261,2006-11-14,US,336-467-xxxx,
181643,M,1965-03-07,West Sayville,NY,11796,2004-07-25,US,631-696-xxxx,2017-07-15
176332,F,1968-05-08,Houston,TX,77010,2003-08-11,US,713-358-xxxx,
183457,F,1954-07-02,Rawlins,WY,82310,2015-09-26,US,307-624-xxxx,
184233,F,1994-07-03,Deane,KY,41812,2014-12-06,US,606-255-xxxx,
185609,M,1970-02-24,Leitchfield,KY,42754,2016-10-17,US,270-304-xxxx,
179042,M,1976-05-10,Huntington,WV,25726,2000-09-30,US,304-391-xxxx,
183300,F,1973-02-18,Bossier City,LA,71171,2001-05-10,US,318-576-xxxx,2019-01-13
185210,M,1987-10-11,Cameron,OH,43914,2016-04-26,US,740-482-xxxx,
184173,F,1976-07-29,West Yellowstone,MT,59758,2006-12-11,US,406-301-xxxx,
178251,M,1950-02-14,Boulder,CO,80310,2009-04-15,US,303-493-xxxx,
183854,M,1959-04-24,East Granby,CT,6026,2001-07-31,US,860-545-xxxx,
180449,F,1960-11-10,Tippecanoe,OH,44699,2013-08-11,US,,
178135,M,1968-01-25,Birmingham,AL,35255,2000-02-13,US,205-542-xxxx,
180021,F,1967-12-27,Davis,IL,61019,2001-10-06,US,815-187-xxxx,
183922,F,1989-11-02,Chester,PA,19016,2009-12-23,US,484-255-xxxx,
180316,M,1991-11-28,Jonancy,KY,41538,2015-02-17,US,606-608-xxxx,
183932,M,1993-05-03,Crescent,GA,31304,2015-05-23,US,912-257-xxxx,
178956,M,1964-12-10,Houston,TX,77056,2002-04-04,US,281-485-xxxx,2017-05-03
179710,F,1964-08-18,Ponder,TX,76259,2014-11-26,US,940-649-xxxx,
184872,M,1991-07-03,Greenville,AL,36037,2014-03-15,US,334-355-xxxx,
179889,M,1990-05-15,Flint,MI,48557,2016-12-08,US,810-476-xxxx,
182255,F,1955-07-30,Pine Point,ME,4074,2014-03-13,US,207-419-xxxx,
184569,F,1959-07-05,Duluth,KS,66521,2005-05-09,US,785-691-xxxx,
183929,M,1996-04-10,Merricourt,ND,58433,2016-05-28,US,701-270-xxxx,2017-12-18
180840,F,1975-01-01,Minter,AL,36761,2004-03-17,US,,
176792,F,1983-02-01,Riggins,ID,83549,2003-09-21,US,208-706-xxxx,
182069,F,1966-04-01,Sonoita,AZ,85637,2013-01-24,US,,
183319,M,1995-08-26,Hurst,TX,76053,2015-02-02,US,817-575-xxxx,
175642,F,1969-07-13,Mc Connells,SC,29726,2006-06-26,US,803-284-xxxx,
177822,M,1983-04-13,Palestine,AR,72372,2012-01-16,US,870-514-xxxx,2019-09-03
178413,F,1995-07-26,Perkasie,PA,18944,2016-12-13,US,267-703-xxxx,
182468,F,1952-12-08,Lucinda,PA,16235,2004-08-18,US,,2017-06-22
179380,F,1976-09-07,Bertrand,MO,63823,2010-11-24,US,573-578-xxxx,
179585,F,1973-05-23,Fort Edward,NY,12828,2015-08-17,US,,
179684,F,1987-04-22,Urbana,MO,65767,2007-03-06,US,417-573-xxxx,
178126,M,1963-02-21,Edina,MO,63537,2006-12-03,US,660-600-xxxx,
176748,F,1982-01-26,Riverview,FL,33568,2009-05-14,US,813-302-xxxx,
181093,F,1989-03-28,Tucson,AZ,85714,2016-06-22,US,520-141-xxxx,
178937,F,1985-06-29,Defuniak Springs,FL,32433,2015-07-14,US,850-579-xxxx,
179446,F,1965-10-11,King City,CA,93930,2014-12-30,US,831-575-xxxx,
180843,F,1996-09-17,Noblestown,PA,15071,2015-11-21,US,412-558-xxxx,
179519,F,1992-05-19,Saxis,VA,23427,2016-08-14,US,757-537-xxxx,
180222,M,1958-03-31,Boone,NC,28607,2012-11-05,US,828-713-xxxx,2019-06-10
178248,F,1982-09-05,Waterville,PA,17776,2013-02-19,US,570-797-xxxx,
183690,M,1965-04-08,Lake Isabella,MI,48893,2011-10-01,US,989-175-xxxx,2019-06-23
177053,F,1993-10-11,Rochester,NY,14651,2016-09-27,US,585-128-xxxx,
179868,M,1990-03-17,Gibson,LA,70356,2012-03-28,US,985-592-xxxx,
176702,M,1951-01-26,Mount Pleasant,SC,29466,2008-08-29,US,843-411-xxxx,
183103,F,1966-11-17,Stamford,CT,6914,2005-05-09,US,203-610-xxxx,
177793,F,1962-03-13,Winters,TX,79567,2002-01-07,US,325-157-xxxx,
183464,F,1982-06-18,Courtland,VA,23837,2005-06-21,US,757-397-xxxx,
176962,M,1954-05-04,Topaz,CA,96133,2000-03-10,US,,
185234,M,1950-07-28,Racine,WV,25165,2003-01-26,US,304-395-xxxx,
182833,F,1962-03-25,Boothville,LA,70038,2013-03-21,US,,
183899,F,1951-09-04,North Augusta,SC,29860,2000-04-05,US,803-574-xxxx,
175675,F,1992-09-09,Wyoming,MI,49519,2015-04-01,US,616-256-xxxx,
181670,M,1984-09-23,New York,NY,10060,2008-03-10,US,212-620-xxxx,
176734,M,1963-06-24,Delton,MI,49046,2006-10-30,US,269-262-xxxx,
181519,F,1954-05-23,Mays,IN,46155,2003-11-05,US,765-130-xxxx,
183039,F,1978-06-30,Emporia,KS,66801,2012-11-13,US,620-657-xxxx,
176121,F,1985-09-05,Rialto,CA,92377,2009-03-15,US,909-394-xxxx,
179355,F,1969-05-02,River Forest,IL,60305,2001-11-10,US,630-631-xxxx,2019-11-09
176489,M,1958-12-09,Lodgepole,NE,69149,2009-08-23,US,308-597-xxxx,
176742,M,1975-10-24,Ashford,WA,98304,2003-08-23,US,360-475-xxxx,
182182,M,1961-09-11,Tulsa,OK,74182,2004-03-24,US,918-247-xxxx,
180219,M,1976-11-06,Melbeta,NE,69355,2004-02-16,US,308-231-xxxx,
181775,F,1973-06-25,Nashville,TN,37202,2005-09-04,US,615-317-xxxx,
183993,F,1968-09-23,Chester,PA,19016,2010-07-25,US,484-740-xxxx,
185137,F,1965-12-22,Three Springs,PA,17264,2000-12-27,US,814-313-xxxx,
179714,M,1971-07-06,Chenango Fks,NY,13746,2001-01-20,US,,
181033,F,1954-01-22,Krakow,WI,54137,2015-01-03,US,920-470-xxxx,
179027,F,1954-04-28,Garvin,OK,74736,2008-11-04,US,580-674-xxxx,
182385,F,1974-09-06,Los Angeles,CA,90037,2009-04-08,US,323-519-xxxx,
180990,F,1954-10-07,Laredo,TX,78040,2002-12-12,US,956-257-xxxx,
177250,M,1970-05-27,Ventura,CA,93009,2012-06-30,US,805-251-xxxx,
181318,F,1955-07-25,Sayre,PA,18840,2008-02-08,US,570-657-xxxx,
182489,F,1976-11-26,Fisty,KY,41743,2008-07-27,US,606-527-xxxx,
176236,F,1957-01-16,Grove Hill,AL,36451,2003-10-08,US,251-180-xxxx,
180241,M,1950-02-04,Savannah,GA,31421,2007-05-14,US,912-384-xxxx,
178941,F,1996-07-01,Verona,ND,58490,2016-09-12,US,701-759-xxxx,
184076,M,1984-12-20,Jackson,MI,49202,2006-09-25,US,517-258-xxxx,
180486,M,1969-09-25,Circleville,OH,43113,2005-09-04,US,740-383-xxxx,
182237,F,1957-04-02,Greenacres,FL,33467,2006-02-11,US,561-574-xxxx,
181759,F,1951-01-30,Apple Creek,OH,44606,2014-04-24,US,330-688-xxxx,
175941,F,1994-12-29,Roachdale,IN,46172,2014-05-12,US,765-585-xxxx,
180217,F,1960-04-22,Winchester,VA,22604,2007-01-21,US,540-596-xxxx,
176402,M,1981-05-26,Ocean Beach,NY,11770,2002-02-03,US,631-628-xxxx,
179293,F,1972-12-03,Yerkes,KY,41778,2013-02-06,US,606-745-xxxx,
178809,F,1971-07-18,Beaufort,SC,29903,2007-11-08,US,843-747-xxxx,
182115,F,1992-09-09,Norman,IN,47264,2012-06-27,US,812-571-xxxx,2017-08-08
179717,F,1982-10-13,Peoria,IL,61601,2005-06-19,US,309-449-xxxx,
177679,F,1964-03-18,Pittsburgh,PA,15281,2014-08-04,US,412-103-xxxx,
184691,F,1959-08-11,Newell,IA,50568,2011-08-31,US,712-519-xxxx,
184747,M,1992-03-21,Glendale,CA,91225,2016-12-28,US,818-139-xxxx,
177282,M,1955-01-02,Bolivar,TN,38008,2008-10-29,US,731-706-xxxx,
178104,F,1988-01-18,Inland,NE,68954,2009-06-19,US,402-176-xxxx,
185193,F,1965-10-23,Lubbock,TX,79401,2013-02-27,US,806-266-xxxx,2017-02-20
176128,F,1952-09-17,Chatham,NY,12037,2007-04-17,US,518-763-xxxx,
175779,M,1994-07-27,Fulton,MI,49052,2013-12-11,US,269-320-xxxx,
182503,F,1958-01-28,Mckinleyville,CA,95519,2015-08-20,US,707-147-xxxx,
178335,F,1950-12-28,Elk Grove,CA,95624,2016-04-30,US,916-634-xxxx,
184914,F,1966-12-31,Madison,AL,35757,2012-08-18,US,256-552-xxxx,
179690,M,1982-05-19,Minneapolis,NC,28652,2004-11-13,US,828-347-xxxx,
175931,F,1964-08-04,Kranzburg,SD,57245,2016-09-13,US,605-580-xxxx,
180666,F,1956-09-16,Gordo,AL,35466,2004-04-13,US,205-131-xxxx,2019-08-07
177549,F,1952-02-19,Pittsburgh,PA,15265,2004-03-15,US,412-472-xxxx,
179385,F,1962-09-25,Brooklandvl,MD,21022,2014-02-11,US,410-111-xxxx,
185227,M,1961-02-01,Clarksville,NY,12041,2016-05-12,US,518-142-xxxx,
178826,F,1966-10-05,Cohasset,MN,55721,2003-07-14,US,218-237-xxxx,
178339,F,1965-04-02,Chatsworth,IA,51011,2003-01-26,US,712-494-xxxx,
183255,F,1966-07-10,Kent,CT,6757,2016-08-20,US,860-529-xxxx,
180269,F,1956-06-27,Courtland,MS,38620,2004-01-05,US,662-287-xxxx,
183470,M,1963-06-04,Safety Harbor,FL,34695,2007-03-05,US,727-450-xxxx,
184806,F,1994-04-28,Kaiser,MO,65047,2013-08-26,US,573-308-xxxx,
177614,M,1969-01-22,Buffalo,IL,62515,2005-06-21,US,217-241-xxxx,2019-05-10
180292,F,1985-09-17,Tampa,FL,33633,2016-08-19,US,813-522-xxxx,
180320,F,1972-03-16,Heavener,OK,74937,2008-08-18,US,918-593-xxxx,
177080,M,1971-05-24,Fort Lauderdale,FL,33301,2009-06-08,US,305-542-xxxx,
177931,M,1976-02-15,Sunset Valley,TX,78735,2015-11-20,US,512-278-xxxx,
184081,M,1955-06-21,Brinkhaven,OH,43006,2014-07-03,US,740-358-xxxx,
182428,M,1977-03-16,Cuba,NM,87013,2015-06-25,US,505-522-xxxx,
181439,F,1962-09-30,Sacramento,CA,95812,2007-04-19,US,916-129-xxxx,
181906,F,1975-03-01,Fox Lake,WI,53933,2014-07-14,US,920-410-xxxx,
175871,M,1967-05-19,Stevens,PA,17578,2012-05-24,US,717-334-xxxx,
177909,M,1963-06-23,Ashland,OH,44805,2003-03-04,US,419-282-xxxx,
185474,F,1960-03-30,Smithfield,VA,23431,2008-08-27,US,757-300-xxxx,2018-04-17
177231,F,1979-04-01,Detroit,MI,48208,2010-02-08,US,313-169-xxxx,
180980,F,1986-11-14,New Vineyard,ME,4956,2008-10-22,US,207-257-xxxx,
184280,M,1979-04-21,Epps,LA,71237,2000-12-12,US,318-129-xxxx,
175885,M,1989-05-02,Jacksonville,FL,32230,2015-07-26,US,904-382-xxxx,
180237,F,1981-05-17,Thompson,ND,58278,2001-04-22,US,701-469-xxxx,
181904,F,1994-09-28,E Windsor Hl,CT,6028,2016-11-17,US,860-554-xxxx,
176452,M,1988-05-01,North Miami,FL,33168,2007-05-28,US,305-435-xxxx,
182021,M,1969-04-15,Little Torch ...,FL,33042,2000-03-07,US,305-149-xxxx,
177670,F,1964-03-13,Kannapolis,NC,28083,2009-10-20,US,704-250-xxxx,
183254,F,1953-08-01,Riverdale,NJ,7457,2012-04-15,US,,
176996,F,1955-04-28,Chambersville,PA,15723,2014-10-14,US,724-770-xxxx,
181868,F,1958-07-08,Mills,NE,68753,2013-04-08,US,402-632-xxxx,
184962,M,1990-05-13,Omaha,NE,68178,2012-06-04,US,402-346-xxxx,
181415,F,1950-02-11,Amarillo,TX,79117,2009-06-01,US,806-730-xxxx,2017-03-20
185368,F,1962-05-18,New York,NY,10120,2009-09-27,US,929-358-xxxx,
179161,M,1987-07-26,Saratoga Springs,NY,12866,2014-08-13,US,518-234-xxxx,
180159,F,1966-07-20,Moriarty,NM,87035,2009-10-15,US,505-145-xxxx,
184659,M,1963-10-23,Humboldt,KS,66748,2006-01-01,US,620-475-xxxx,
182971,F,1973-05-06,Ridgeside,TN,37411,2005-06-20,US,423-172-xxxx,
178049,M,1953-03-18,Clinton,CT,6413,2001-11-08,US,860-386-xxxx,
178417,M,1981-12-29,Laton,CA,93242,2000-01-19,US,559-361-xxxx,
184979,F,1958-09-11,Floral City,FL,34436,2005-09-19,US,352-646-xxxx,
179701,M,1967-09-02,Fairchance,PA,15436,2015-07-29,US,724-461-xxxx,
185394,F,1960-01-04,Valley Grande,AL,36701,2013-04-05,US,334-393-xxxx,
181511,M,1976-09-26,Forest Park,GA,30298,2013-06-29,US,404-605-xxxx,
178837,M,1975-10-09,Austerlitz,NY,12017,2008-09-20,US,518-266-xxxx,
178688,F,1971-05-05,Belk,AL,35545,2003-06-15,US,205-255-xxxx,2018-01-25
182512,M,1978-06-08,Mc Gregor,IA,52157,2013-07-24,US,563-686-xxxx,
176132,M,1972-10-04,Wichita,KS,67214,2016-09-13,US,316-342-xxxx,
181226,F,1955-02-21,Oologah,OK,74053,2012-08-12,US,918-375-xxxx,
183188,F,1969-05-23,Ashippun,WI,53003,2010-09-03,US,920-694-xxxx,
176223,F,1959-06-28,North Waterford,ME,4267,2001-11-05,US,207-486-xxxx,
177235,F,1991-08-27,Albuquerque,NM,87104,2011-08-14,US,505-688-xxxx,
183432,F,1993-11-18,Xenia,IL,62899,2014-12-15,US,618-628-xxxx,2018-12-22
185174,F,1976-06-08,New Geneva,PA,15467,2004-02-28,US,724-258-xxxx,
178333,F,1989-10-15,Melrose,NM,88124,2011-10-06,US,575-161-xxxx,
182150,F,1970-04-12,...,WA,98499,2010-02-22,US,253-143-xxxx,
183717,F,1982-06-22,Lyle,MN,55953,2011-02-28,US,507-434-xxxx,
181422,M,1955-09-17,San Francisco,CA,94171,2001-01-03,US,415-656-xxxx,
181592,F,1960-02-12,Crownsville,MD,21032,2013-03-22,US,410-407-xxxx,
185291,F,1990-02-23,Glen Allen,VA,23060,2012-07-21,US,804-695-xxxx,
184323,M,1993-05-31,Columbus,OH,43270,2011-09-11,US,614-164-xxxx,
180447,M,1966-02-06,Jamestown,LA,71045,2013-06-27,US,318-362-xxxx,
178040,M,1962-05-06,Brunswick,MD,21716,2005-10-07,US,301-440-xxxx,
181821,M,1991-01-18,Glendale,CA,91225,2015-04-06,US,818-424-xxxx,2017-05-22
183495,F,1976-12-06,Nordman,ID,83848,2007-06-04,US,208-326-xxxx,
180978,M,1951-11-04,Shoshone,CA,92384,2014-01-06,US,760-512-xxxx,
177436,M,1966-06-25,Manly,IA,50456,2004-06-06,US,641-424-xxxx,
183689,F,1951-12-06,Orlando,FL,32896,2002-09-08,US,407-495-xxxx,
185417,F,1978-05-07,Huntsville,AL,35899,2003-12-23,US,256-276-xxxx,
180031,M,1987-09-05,Rowlett,TX,75089,2009-03-31,US,972-790-xxxx,
184622,F,1985-03-18,E Cambridge,MA,2141,2015-05-17,US,857-658-xxxx,
180640,M,1988-02-19,Pikeville,KY,41502,2006-05-22,US,606-238-xxxx,2017-07-03
181403,F,1957-10-21,Wahiawa,HI,96786,2009-12-23,US,808-746-xxxx,
178976,F,1978-07-28,Evansville,IN,47736,2011-05-15,US,812-602-xxxx,
176022,M,1968-08-07,New Haven,CT,6503,2013-03-19,US,203-617-xxxx,
180254,M,1982-06-11,Pierson,MI,49339,2012-05-03,US,,
181634,M,1964-05-31,Freeport,NY,11520,2011-03-01,US,516-491-xxxx,
182351,F,1993-07-26,Tampa,FL,33625,2013-10-01,US,813-663-xxxx,
178075,F,1978-09-03,El Cajon,CA,92022,2007-08-17,US,619-107-xxxx,2019-04-06
183081,F,1982-06-02,Henderson,IL,61439,2001-09-29,US,309-367-xxxx,
178192,M,1993-04-21,Harrisburg,SD,57032,2015-02-04,US,605-378-xxxx,
180605,F,1974-01-09,Vanlue,OH,45890,2000-06-24,US,419-530-xxxx,
176326,M,1963-02-06,Crane,IN,47522,2008-02-22,US,812-589-xxxx,
184783,M,1996-01-15,Erie,PA,16503,2016-10-11,US,814-538-xxxx,
178793,F,1964-04-02,Charleston,SC,29403,2013-11-02,US,843-451-xxxx,
179321,F,1962-05-25,Murdock,FL,33938,2016-07-12,US,,
183885,F,1988-04-23,Trimble,TN,38259,2016-10-25,US,731-218-xxxx,
185136,F,1950-04-23,Toledo,OH,43603,2007-01-25,US,419-648-xxxx,
184463,F,1965-10-31,Medina,OH,44256,2002-08-12,US,330-777-xxxx,
180462,F,1952-08-21,Mallie,KY,41836,2013-03-20,US,606-787-xxxx,
184164,F,1957-01-04,Norton,TX,76865,2005-12-21,US,325-387-xxxx,
180073,M,1976-12-02,Lake Oswego,OR,97035,2009-06-08,US,503-335-xxxx,
178665,M,1989-03-17,New Riegel,OH,44853,2013-01-04,US,419-566-xxxx,
181745,F,1987-03-30,Wittenberg,WI,54499,2013-10-06,US,715-588-xxxx,
181207,F,1974-02-22,Sardinia,OH,45171,2000-12-16,US,937-101-xxxx,
178587,F,1982-01-11,Columbus,OH,43226,2000-03-22,US,614-198-xxxx,2019-09-17
181608,F,1973-06-01,Saint Helena,CA,94574,2013-01-13,US,707-184-xxxx,
179724,M,1989-08-22,Greenview,CA,96037,2013-04-12,US,530-219-xxxx,2017-07-10
184429,F,1994-05-07,Nags Head,NC,27959,2015-10-25,US,252-278-xxxx,
182677,M,1975-04-25,Buffalo,NY,14222,2011-04-04,US,716-714-xxxx,
177467,M,1953-10-12,Glynn,LA,70736,2011-03-09,US,,
182553,F,1968-06-19,Congress,OH,44287,2013-10-23,US,419-299-xxxx,
184870,F,1979-04-06,San Diego,CA,92139,2015-11-19,US,619-158-xxxx,2018-06-09
180925,F,1960-08-03,New Richland,MN,56072,2005-06-02,US,507-763-xxxx,
176927,F,1979-05-26,Childs,MD,21916,2016-02-20,US,410-489-xxxx,
178476,F,1990-12-20,Lemoore,CA,93245,2012-05-17,US,559-727-xxxx,
178198,F,1970-04-20,Houston,TX,77297,2015-01-18,US,713-549-xxxx,
180616,M,1990-09-30,Burbank,OK,74633,2013-03-06,US,918-703-xxxx,
185000,F,1957-07-03,Chandler,OK,74834,2002-07-03,US,918-786-xxxx,
180860,F,1950-12-20,Concord,NC,28026,2002-05-03,US,704-223-xxxx,
181460,M,1971-01-04,Davistown,PA,15349,2004-05-23,US,724-666-xxxx,
179030,F,1962-06-13,Calvin,KY,40813,2015-03-25,US,606-483-xxxx,
181962,F,1981-01-11,Clayton,NC,27520,2010-11-01,US,919-441-xxxx,
183312,F,1989-05-29,Fishkill,NY,12524,2013-05-10,US,845-438-xxxx,
180982,F,1978-10-08,San Luis Obispo,CA,93412,2015-07-04,US,805-555-xxxx,2017-11-19
178569,M,1968-11-24,Duluth,GA,30095,2001-11-10,US,678-419-xxxx,
178537,F,1966-03-19,Early,IA,50535,2006-03-06,US,712-592-xxxx,
178071,F,1988-04-30,Ft Walton Bch,FL,32547,2011-08-09,US,850-315-xxxx,
183465,M,1972-03-29,Dillon,MT,59725,2008-05-26,US,406-407-xxxx,
180708,M,1979-06-24,Houston,TX,77234,2013-02-10,US,713-188-xxxx,
176488,F,1979-10-18,Pleasant Plns,AR,72568,2011-07-08,US,501-751-xxxx,
182767,M,1956-01-19,Hazard,KY,41702,2005-09-01,US,606-603-xxxx,
185164,M,1992-06-21,Imperial,TX,79743,2011-04-29,US,432-752-xxxx,
183935,F,1977-03-25,Hemlock,MI,48626,2003-02-04,US,989-414-xxxx,
182461,M,1958-06-04,Latham,IL,62543,2011-06-01,US,217-132-xxxx,
179384,M,1990-02-20,Franklin,NC,28734,2009-03-14,US,828-109-xxxx,
182352,F,1980-01-24,Assonet,MA,2702,2010-12-21,US,508-633-xxxx,
183416,F,1971-12-17,Hailesboro,NY,13645,2015-11-28,US,315-483-xxxx,
180228,M,1967-05-10,Darbydale,OH,43123,2007-05-18,US,614-297-xxxx,
181190,F,1988-10-03,Westminster,TX,75485,2016-02-13,US,,
180079,F,1961-10-21,Cheektowaga,NY,14206,2013-02-12,US,716-697-xxxx,
181540,M,1955-03-04,Stafford,CT,6075,2003-03-03,US,860-289-xxxx,
183568,M,1977-02-16,Idlewild,MI,49642,2005-11-20,US,231-729-xxxx,
179920,F,1969-02-04,Rio Medina,TX,78066,2004-02-03,US,830-414-xxxx,
181517,F,1981-03-13,Burbank,OK,74633,2010-03-19,US,918-143-xxxx,
181308,F,1950-09-01,Rock Island,WA,98850,2015-05-26,US,509-758-xxxx,
176498,M,1973-07-08,Middleton,MI,48856,2001-07-13,US,989-681-xxxx,
178765,M,1968-01-01,Greensboro,NC,27404,2009-04-24,US,336-221-xxxx,
179618,M,1985-03-05,Playa Del Rey,CA,90293,2008-09-27,US,213-352-xxxx,
184574,M,1981-12-30,Loa,UT,84747,2005-03-16,US,435-689-xxxx,
181027,F,1957-04-27,Cashton,WI,54619,2014-04-27,US,608-175-xxxx,
181688,M,1987-10-11,Manhattan Bch,CA,90267,2015-03-28,US,310-677-xxxx,
182978,M,1965-07-05,Lubbock,TX,79407,2016-07-21,US,806-293-xxxx,
181313,M,1975-11-22,Wingate,NC,28174,2013-02-11,US,704-112-xxxx,
181522,M,1959-04-17,Tunas,MO,65764,2002-03-10,US,417-715-xxxx,
180922,F,1960-07-31,Lawrence,NE,68957,2010-02-03,US,402-431-xxxx,
178349,F,1968-08-12,Belvidere,IL,61008,2003-06-30,US,779-534-xxxx,
183145,M,1991-05-28,Falls Mills,VA,24613,2009-11-10,US,276-213-xxxx,
177636,F,1965-06-27,Duncansville,PA,16635,2001-04-08,US,814-375-xxxx,
180892,M,1984-02-10,South Milford,IN,46786,2006-11-23,US,260-314-xxxx,
180295,M,1951-08-01,Cedartown,GA,30125,2007-01-01,US,678-618-xxxx,
176427,F,1980-04-29,Nelliston,NY,13410,2007-01-26,US,518-416-xxxx,
176306,M,1978-10-19,Denver,IN,46926,2016-09-16,US,765-439-xxxx,
181617,F,1978-08-06,Elba,NY,14058,2015-01-26,US,585-236-xxxx,
177040,F,1968-06-20,Juntura,OR,97911,2002-08-10,US,541-797-xxxx,
175897,F,1959-06-25,Leal,ND,58479,2012-11-24,US,701-755-xxxx,
181017,F,1982-01-01,Greenwood,AR,72936,2013-07-27,US,479-528-xxxx,
179440,F,1959-10-04,Sonnette,MT,59317,2009-03-15,US,406-557-xxxx,
183991,F,1971-10-10,Niagara Falls,NY,14303,2003-11-29,US,716-189-xxxx,
183229,F,1990-03-13,Mc Lean,VA,22108,2015-11-22,US,571-683-xxxx,
177958,F,1952-12-19,Snyder,NE,68664,2000-10-02,US,402-793-xxxx,
184194,F,1976-10-02,Moundville,MO,64771,2009-02-03,US,417-278-xxxx,
175818,F,1964-11-13,Wahpeton,ND,58074,2003-02-15,US,701-609-xxxx,
179367,F,1959-06-25,Koleen,IN,47439,2011-06-23,US,812-666-xxxx,
180597,F,1954-01-02,Manitowoc,WI,54221,2004-05-21,US,920-589-xxxx,
185182,M,1950-05-06,Lagrange,KY,40031,2009-08-17,US,502-245-xxxx,
182283,M,1952-01-31,Jonestown,PA,17038,2015-09-15,US,717-509-xxxx,
183844,M,1970-05-30,Oak Hill,TN,37220,2007-07-25,US,615-514-xxxx,
182791,M,1968-08-08,Moro,AR,72368,2002-03-06,US,870-531-xxxx,
176028,M,1988-08-21,Forrest City,AR,72335,2008-06-14,US,870-230-xxxx,
182575,M,1984-05-09,Williston,TN,38057,2003-11-23,US,901-574-xxxx,
178944,M,1956-01-20,Plano,TX,75025,2001-05-16,US,972-571-xxxx,
184010,M,1982-03-07,Saginaw,MI,48606,2009-06-29,US,989-721-xxxx,
179110,M,1959-08-31,Ninnekah,OK,73067,2000-10-17,US,,
176272,F,1993-06-18,Raleigh,NC,27624,2012-09-30,US,919-621-xxxx,
180315,F,1978-04-12,Columbia,MO,65218,2013-10-25,US,573-755-xxxx,
176313,F,1960-09-07,Sophia,NC,27350,2000-08-28,US,336-158-xxxx,
183011,M,1974-10-08,Pineland,FL,33945,2004-03-10,US,239-189-xxxx,
178588,M,1975-01-26,Pls ...,CA,90274,2012-06-02,US,310-319-xxxx,
179538,F,1980-04-18,Hanksville,UT,84734,2005-04-10,US,,
175803,M,1961-12-19,Eddyville,NE,68834,2009-02-01,US,308-126-xxxx,
180122,M,1964-04-16,Waynesboro,VA,22980,2006-06-25,US,540-775-xxxx,
185268,M,1968-02-01,Cibolo,TX,78108,2006-02-18,US,830-176-xxxx,
176453,F,1979-02-02,Defuniak Springs,FL,32434,2013-04-04,US,850-750-xxxx,
184214,F,1972-03-06,Mansura,LA,71350,2015-02-18,US,318-557-xxxx,
176603,F,1979-10-27,Pearl City,HI,96782,2016-12-03,US,808-105-xxxx,
183474,F,1984-09-21,Stilesville,IN,46180,2014-05-28,US,765-467-xxxx,
180379,M,1953-01-23,Fresno,CA,93773,2007-12-27,US,559-164-xxxx,
183536,M,1981-05-28,Caroleen,NC,28019,2006-12-25,US,828-340-xxxx,
177042,M,1992-10-19,Dacoma,OK,73731,2014-11-04,US,580-436-xxxx,
184060,M,1983-07-21,Kenmare,ND,58746,2011-05-07,US,701-751-xxxx,
175940,M,1963-02-01,Ronco,PA,15476,2010-12-28,US,724-307-xxxx,
176525,M,1953-11-27,Statesboro,GA,30461,2003-10-03,US,912-651-xxxx,
183811,M,1959-05-12,Coldspring,TX,77331,2003-10-03,US,936-619-xxxx,
176951,F,1980-09-22,Rocky Ripple,IN,46208,2011-11-01,US,317-729-xxxx,
182758,M,1989-06-03,High View,WV,26808,2010-10-07,US,304-772-xxxx,
180541,F,1984-05-24,Philadelphia,PA,19255,2008-04-10,US,215-404-xxxx,
178675,F,1963-04-13,South Burlington,VT,5407,2006-09-08,US,802-498-xxxx,
178849,F,1977-02-07,Webster,NC,28788,2015-03-22,US,828-473-xxxx,
182552,M,1990-05-01,El Paso,TX,88532,2012-04-07,US,915-704-xxxx,
179508,F,1985-10-05,Midland City,AL,36350,2013-07-19,US,334-414-xxxx,
180161,M,1984-06-24,North Star,MI,48862,2008-10-08,US,989-118-xxxx,
